Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Topic
West,Yanbu,hotel,lodging,OYO 273 Star Yanbu Hotel Suites,3.1,"One of worst placrs i ever witnessed, full of insects of every type, the receptionest is very rude , the ACs causes dead body smell allover the room,

Keep away",en,"one of worst placrs i ever witnessed, full of insects of every type, the receptionest is very rude , the acs causes dead body smell allover the room,

keep away",0.401,0.599,0.0,-0.9081,negative,0
West,Yanbu,hotel,lodging,Al Fanar Global Hotel Suites,3.1,"I have visited and stayed in this hotel and found the staff very cooperative and welcoming. The rooms are clean and have clean washrooms while there is a sitting arrangement, iron and iron stand, fridge and microwave oven available in rooms.",en,"i have visited and stayed in this hotel and found the staff very cooperative and welcoming. the rooms are clean and have clean washrooms while there is a sitting arrangement, iron and iron stand, fridge and microwave oven available in rooms.",0.0,0.684,0.316,0.8074,positive,2
West,Yanbu,hotel,lodging,Al Fanar Global Hotel Suites,3.1,Very nice and cool atmosphere to live. Highly recommend.,en,very nice and cool atmosphere to live. highly recommend.,0.0,0.275,0.725,0.7841,positive,1
West,Yanbu,hotel,lodging,Al Fanar Global Hotel Suites,3.1,"Didn't like the AC location, it's on the ground where you can't control the air flow direction and if you have a kid, the AC will hit your kids face. The sheets are OK but not new, the toilet is horrible and got some roaches",en,"didn't like the ac location, it's on the ground where you can't control the air flow direction and if you have a kid, the ac will hit your kids face. the sheets are ok but not new, the toilet is horrible and got some roaches",0.209,0.709,0.082,-0.5283,negative,0
West,Yanbu,hotel,lodging,Al Fanar Global Hotel Suites,3.1,I like the stay there.. Almost near to all what any can need in terms of food and entertainment.. The room was very clean and the staff in high level of  polite 🙏👍 i recommend you to to stay ther No regrets.,en,i like the stay there.. almost near to all what any can need in terms of food and entertainment.. the room was very clean and the staff in high level of  polite 🙏👍 i recommend you to to stay ther no regrets.,0.093,0.519,0.389,0.7906,positive,3
West,Yanbu,hotel,lodging,Al Fanar Global Hotel Suites,3.1,"Prime location spacious parking,grate and respectful service,neat and clean environment,rates are also fair you can found all facilities very nearby like fast food, restaurant,supermarket,bank saloon etc.",en,"prime location spacious parking,grate and respectful service,neat and clean environment,rates are also fair you can found all facilities very nearby like fast food, restaurant,supermarket,bank saloon etc.",0.0,0.588,0.412,0.8591,positive,1
West,Yanbu,shopping_mall,point_of_interest,Al Jawhara Mall,3.4,Well designed mall. But only dew shops. Play area for kids available. More shops has to come. But imteriors are good.,en,well designed mall. but only dew shops. play area for kids available. more shops has to come. but imteriors are good.,0.0,0.575,0.425,0.7506,positive,4
West,Yanbu,shopping_mall,point_of_interest,Al Jawhara Mall,3.4,"Nice family visiting mall there is Zafran restaurant
There is very nice delicious Pakistani style food",en,"nice family visiting mall there is zafran restaurant
there is very nice delicious pakistani style food",0.0,0.462,0.538,0.8519,positive,1
West,Yanbu,shopping_mall,point_of_interest,Al Jawhara Mall,3.4,Only few shops are open. Very good play area for the kids. Only 2 restaurants are open in the food court. Toilets were super dirty and haven’t been cleaned for ages. I wouldn’t recommend this place at all.,en,only few shops are open. very good play area for the kids. only 2 restaurants are open in the food court. toilets were super dirty and haven’t been cleaned for ages. i wouldn’t recommend this place at all.,0.109,0.451,0.44,0.8316,positive,0
West,Yanbu,shopping_mall,point_of_interest,Al Jawhara Mall,3.4,Very small I went in heir for kids area was Good pay fixed payment for unlimited stuff ( not everything but most of them ),en,very small i went in heir for kids area was good pay fixed payment for unlimited stuff ( not everything but most of them ),0.098,0.699,0.203,0.3612,positive,2
West,Yanbu,shopping_mall,point_of_interest,Al Jawhara Mall,3.4,"It was a nice experience but there can be some improvements. like first, the floor of the mall should have a little more amount of friction. Second, the amount of open lights near to the main entrance should be increased. Otherwise it was a very good experience in the mall.",en,"it was a nice experience but there can be some improvements. like first, the floor of the mall should have a little more amount of friction. second, the amount of open lights near to the main entrance should be increased. otherwise it was a very good experience in the mall.",0.0,0.574,0.426,0.891,positive,3
West,Yanbu,shopping_mall,furniture_store,Yanbu Haraj حراج ينبع,3.4,"If you want to avoid depreciation cost by not buying new stuff, then it is a must visit place that have almost everything you need at very reasonable prices as long as you've some skills in window shopping and bargaining.

Definitely recommend it.",en,"if you want to avoid depreciation cost by not buying new stuff, then it is a must visit place that have almost everything you need at very reasonable prices as long as you've some skills in window shopping and bargaining.

definitely recommend it.",0.079,0.686,0.235,0.5106,positive,3
West,Yanbu,shopping_mall,furniture_store,Yanbu Haraj حراج ينبع,3.4,good place to buy second hand furniture and electronics. but u will not always find good stuff u may endup returning empty hands buy sometimes the u may get lucky with good stuff you want. ofcourse they will judge you with your car and apperence and decide the rates to tell so before you go to any store first find a good parking and then u may walk around and find a good stuff for you and dont forget to negotiate.,en,good place to buy second hand furniture and electronics. but u will not always find good stuff u may endup returning empty hands buy sometimes the u may get lucky with good stuff you want. ofcourse they will judge you with your car and apperence and decide the rates to tell so before you go to any store first find a good parking and then u may walk around and find a good stuff for you and dont forget to negotiate.,0.029,0.588,0.383,0.9621,positive,2
West,Yanbu,shopping_mall,furniture_store,Yanbu Haraj حراج ينبع,3.4,split ac  And Window And Fridge Repairing Center,en,split ac  and window and fridge repairing center,0.0,1.0,0.0,0.0,neutral,1
West,Yanbu,shopping_mall,furniture_store,Yanbu Haraj حراج ينبع,3.4,A good place to get second hand household items but mind it you need to bargain a lot to get the correct price.,en,a good place to get second hand household items but mind it you need to bargain a lot to get the correct price.,0.0,0.582,0.418,0.7845,positive,1
West,Yanbu,shopping_mall,furniture_store,Yanbu Haraj حراج ينبع,3.4,All types of materials..... But depends on season...,en,all types of materials..... but depends on season...,0.0,1.0,0.0,0.0,neutral,3
West,Yanbu,shopping_mall,store,Yanbu Watches Center,3.4,"Great branded of watches,
But the price little bit high.",en,"great branded of watches,
but the price little bit high.",0.0,0.594,0.406,0.6249,positive,4
West,Yanbu,shopping_mall,store,Yanbu Watches Center,3.4,nice waches,en,nice waches,0.0,0.263,0.737,0.4215,positive,4
West,Yanbu,shopping_mall,store,Yanbu Watches Center,3.4,Too costly,en,too costly,1.0,0.0,0.0,-0.1027,negative,3
West,Yanbu,shopping_mall,store,Yanbu Watches Center,3.4,"Advice: Stay away from the store, especially if the watch is expensive or if you are interested in it. How many hours did the Abu Kalb batteries get? They don’t last long, otherwise he doesn’t close them properly. One of them got damp and disappeared, and the second was an Orient brand that was not known to be good for it. The agent said that it was loose and it turned out not to be closed properly either.",en-US,"advice: stay away from the store, especially if the watch is expensive or if you are interested in it. how many hours did the abu kalb batteries get? they don’t last long, otherwise he doesn’t close them properly. one of them got damp and disappeared, and the second was an orient brand that was not known to be good for it. the agent said that it was loose and it turned out not to be closed properly either.",0.102,0.755,0.143,0.3947,positive,2
West,Yanbu,shopping_mall,store,Yanbu Watches Center,3.4,Their service is good and fast,en-US,their service is good and fast,0.0,0.408,0.592,0.4404,positive,3
Central,Riyadh,hotel,lodging,Reef 8 by Al Azmy,2.4,"I’m surprised this place is even listed on online booking sites as a hotel. Here are some of the issues I encountered:

1. The room was extremely dirty.
2. The furniture was old, damaged, and had an unpleasant odor.
3. Cockroaches were everywhere, making the room feel unhygienic.
4. The TV didn’t work.
5. There was no internet access.
6. Towels were not provided.
7. No soap or shampoo was available.
8. There was no hot water.
9. Basic amenities like bottled water, tea, and coffee were missing.

This accommodation falls well below standard expectations for a hotel stay.",en,"i’m surprised this place is even listed on online booking sites as a hotel. here are some of the issues i encountered:

1. the room was extremely dirty.
2. the furniture was old, damaged, and had an unpleasant odor.
3. cockroaches were everywhere, making the room feel unhygienic.
4. the tv didn’t work.
5. there was no internet access.
6. towels were not provided.
7. no soap or shampoo was available.
8. there was no hot water.
9. basic amenities like bottled water, tea, and coffee were missing.

this accommodation falls well below standard expectations for a hotel stay.",0.187,0.706,0.107,-0.7089,negative,1
